Data from WELLPATH_ORIGINAL_SURVEY_POINTS_1.ASC has been resampled to 0.2m and
linearly interpolated between original survey points. Computed 2008-08-22.

HEADER INFORMATION	
----------------------------------------------------------------	
COMPANY:	BG Group
FIELD:	EXPLORATION - UTM Zone 31
WELL NAME:	15/12-19
WELLBORE NAME:	15/12-19
Drilled From:   Well Ref. Point
KICK OFF DEPTH: N/Am 
SURVEYNAME:     Definitive
SURVEYDATE:     2008-04-21
----------------------------------------------------------------	
CALCULATION METHOD: Minimum Curvature
DATUM NAME:         RKB@42.52
LAT REFERENCE:      Site
----------------------------------------------------------------	
SLOT EW MAP: 436239.01m
SLOT NS MAP: 6429787.29m
SURFACE LATITUDE MAP:   58°00'13.643N
SURFACE LONGITUDE  MAP: 001°55'16.368E
BOTTOM HOLE MD:  3212.00m 
BOTTOM HOLE TVD: 3211.35m 
BOTTOM HOLE EW MAP: 436244.60m
BOTTOM HOLE NS MAP: 6429796.98m
----------------------------------------------------------------	
WATER DEPTH:  85.00m 
KB-MSL:       42.52m 
SYSTEM DATUM: Mean Sea Level
----------------------------------------------------------------	
MAP-ZONE: UTM Zone 31, North 0 to 6E
NORTH REFERENCE: Grid
GEO DATUM: ED50 (International 1924)
VSDIR: 0
----------------------------------------------------------------	
SURVEY TYPE INFORMATION
235.80    - 654.00    15_12-19; 24'' MWD+SAG+SCC : MWD+SAG+SCC
668.60    - 1336.10   15_12-19; 17½" MWD+SAG+SCC : MWD+SAG+SCC
1364.00   - 2888.80   15_12-19; 12¼" MWD+SAG+SCC : MWD+SAG+SCC
2928.10   - 3188.60   15_12-19;  8½" MWD+SAG+SCC : MWD+SAG+SCC
3212.00   - 3212.00   15_12-19; Projection to TD : BLIND

----------------------------------------------------------------	
SURVEY LIST	
MD           Inc          AZI          TVD(RKB)     TVDS         X(m)         y(m)         NS           EW           DLS          Vsec
1247.40      0.49         16.75        1246.99      1204.47      436242.89    6429775.27   -12.03       3.89         0.12         -12.03
1247.60      0.49         16.92        1247.19      1204.67      436242.89    6429775.27   -12.03       3.89         0.12         -12.03
1247.80      0.49         17.10        1247.39      1204.87      436242.89    6429775.27   -12.03       3.89         0.12         -12.03
1248.00      0.49         17.27        1247.59      1205.07      436242.89    6429775.27   -12.03       3.89         0.12         -12.03
1248.20      0.49         17.45        1247.79      1205.27      436242.89    6429775.28   -12.02       3.89         0.12         -12.02
1248.40      0.49         17.62        1247.99      1205.47      436242.89    6429775.28   -12.02       3.89         0.12         -12.02
1248.60      0.49         17.79        1248.19      1205.67      436242.89    6429775.28   -12.02       3.89         0.12         -12.02
1248.80      0.49         17.97        1248.40      1205.88      436242.90    6429775.28   -12.02       3.90         0.12         -12.02
1249.00      0.49         18.14        1248.60      1206.08      436242.90    6429775.28   -12.02       3.90         0.13         -12.02
1249.20      0.49         18.31        1248.80      1206.28      436242.90    6429775.28   -12.02       3.90         0.13         -12.02
1249.40      0.49         18.49        1249.00      1206.48      436242.90    6429775.28   -12.02       3.90         0.13         -12.02
1249.60      0.49         18.66        1249.20      1206.68      436242.90    6429775.29   -12.01       3.90         0.13         -12.01
1249.80      0.49         18.84        1249.40      1206.88      436242.90    6429775.29   -12.01       3.90         0.13         -12.01
1250.00      0.49         19.01        1249.60      1207.08      436242.90    6429775.29   -12.01       3.90         0.13         -12.01
1250.20      0.49         19.18        1249.80      1207.28      436242.90    6429775.29   -12.01       3.90         0.13         -12.01
1250.40      0.49         19.36        1250.00      1207.48      436242.90    6429775.29   -12.01       3.90         0.13         -12.01
1250.60      0.49         19.53        1250.20      1207.68      436242.90    6429775.29   -12.01       3.90         0.13         -12.01
1250.80      0.49         19.70        1250.40      1207.88      436242.90    6429775.29   -12.01       3.90         0.13         -12.01
1251.00      0.49         19.88        1250.60      1208.08      436242.90    6429775.30   -12.00       3.90         0.13         -12.00
1251.20      0.49         20.05        1250.80      1208.28      436242.91    6429775.30   -12.00       3.91         0.13         -12.00
1251.40      0.49         20.23        1251.00      1208.48      436242.91    6429775.30   -12.00       3.91         0.13         -12.00
1251.60      0.49         20.40        1251.20      1208.68      436242.91    6429775.30   -12.00       3.91         0.13         -12.00
1251.80      0.49         20.57        1251.41      1208.89      436242.91    6429775.30   -12.00       3.91         0.14         -12.00
1252.00      0.49         20.75        1251.61      1209.09      436242.91    6429775.30   -12.00       3.91         0.14         -12.00
1252.20      0.49         20.92        1251.81      1209.29      436242.91    6429775.30   -12.00       3.91         0.14         -12.00
1252.40      0.49         21.09        1252.01      1209.49      436242.91    6429775.31   -11.99       3.91         0.14         -11.99
1252.60      0.49         21.27        1252.21      1209.69      436242.91    6429775.31   -11.99       3.91         0.14         -11.99
1252.80      0.49         21.44        1252.41      1209.89      436242.91    6429775.31   -11.99       3.91         0.14         -11.99
1253.00      0.49         21.62        1252.61      1210.09      436242.91    6429775.31   -11.99       3.91         0.14         -11.99
1253.20      0.49         21.79        1252.81      1210.29      436242.91    6429775.31   -11.99       3.91         0.14         -11.99
1253.40      0.49         21.96        1253.01      1210.49      436242.91    6429775.31   -11.99       3.91         0.14         -11.99
1253.60      0.49         22.14        1253.21      1210.69      436242.92    6429775.31   -11.99       3.92         0.14         -11.99
1253.80      0.49         22.31        1253.41      1210.89      436242.92    6429775.32   -11.98       3.92         0.14         -11.98
1254.00      0.49         22.48        1253.61      1211.09      436242.92    6429775.32   -11.98       3.92         0.14         -11.98
1254.20      0.49         22.66        1253.81      1211.29      436242.92    6429775.32   -11.98       3.92         0.14         -11.98
1254.40      0.49         22.83        1254.01      1211.49      436242.92    6429775.32   -11.98       3.92         0.14         -11.98
1254.60      0.49         23.01        1254.22      1211.70      436242.92    6429775.32   -11.98       3.92         0.14         -11.98
1254.80      0.48         23.18        1254.42      1211.90      436242.92    6429775.32   -11.98       3.92         0.15         -11.98
1255.00      0.48         23.35        1254.62      1212.10      436242.92    6429775.32   -11.98       3.92         0.15         -11.98
1255.20      0.48         23.53        1254.82      1212.30      436242.92    6429775.33   -11.97       3.92         0.15         -11.97
1255.40      0.48         23.70        1255.02      1212.50      436242.92    6429775.33   -11.97       3.92         0.15         -11.97
1255.60      0.48         23.87        1255.22      1212.70      436242.92    6429775.33   -11.97       3.92         0.15         -11.97
1255.80      0.48         24.05        1255.42      1212.90      436242.92    6429775.33   -11.97       3.92         0.15         -11.97
1256.00      0.48         24.22        1255.62      1213.10      436242.93    6429775.33   -11.97       3.93         0.15         -11.97
1256.20      0.48         24.40        1255.82      1213.30      436242.93    6429775.33   -11.97       3.93         0.15         -11.97
1256.40      0.48         24.57        1256.02      1213.50      436242.93    6429775.33   -11.97       3.93         0.15         -11.97
1256.60      0.48         24.74        1256.22      1213.70      436242.93    6429775.34   -11.96       3.93         0.15         -11.96
1256.80      0.48         24.92        1256.42      1213.90      436242.93    6429775.34   -11.96       3.93         0.15         -11.96
1257.00      0.48         25.09        1256.62      1214.10      436242.93    6429775.34   -11.96       3.93         0.15         -11.96
1257.20      0.48         25.26        1256.82      1214.30      436242.93    6429775.34   -11.96       3.93         0.15         -11.96
1257.40      0.48         25.44        1257.02      1214.50      436242.93    6429775.34   -11.96       3.93         0.15         -11.96
1257.60      0.48         25.61        1257.23      1214.71      436242.93    6429775.34   -11.96       3.93         0.15         -11.96
1257.80      0.48         25.79        1257.43      1214.91      436242.93    6429775.34   -11.96       3.93         0.16         -11.96
1258.00      0.48         25.96        1257.63      1215.11      436242.93    6429775.35   -11.95       3.93         0.16         -11.95
1258.20      0.48         26.13        1257.83      1215.31      436242.93    6429775.35   -11.95       3.93         0.16         -11.95
1258.40      0.48         26.31        1258.03      1215.51      436242.94    6429775.35   -11.95       3.94         0.16         -11.95
1258.60      0.48         26.48        1258.23      1215.71      436242.94    6429775.35   -11.95       3.94         0.16         -11.95
1258.80      0.48         26.65        1258.43      1215.91      436242.94    6429775.35   -11.95       3.94         0.16         -11.95
1259.00      0.48         26.83        1258.63      1216.11      436242.94    6429775.35   -11.95       3.94         0.16         -11.95
1259.20      0.48         27.00        1258.83      1216.31      436242.94    6429775.35   -11.95       3.94         0.16         -11.95
1259.40      0.48         27.18        1259.03      1216.51      436242.94    6429775.36   -11.94       3.94         0.16         -11.94
1259.60      0.48         27.35        1259.23      1216.71      436242.94    6429775.36   -11.94       3.94         0.16         -11.94
1259.80      0.48         27.52        1259.43      1216.91      436242.94    6429775.36   -11.94       3.94         0.16         -11.94
1260.00      0.48         27.70        1259.63      1217.11      436242.94    6429775.36   -11.94       3.94         0.16         -11.94
1260.20      0.48         27.87        1259.83      1217.31      436242.94    6429775.36   -11.94       3.94         0.16         -11.94
1260.40      0.48         28.04        1260.04      1217.52      436242.94    6429775.36   -11.94       3.94         0.16         -11.94
1260.60      0.48         28.22        1260.24      1217.72      436242.94    6429775.36   -11.94       3.94         0.17         -11.94
1260.80      0.48         28.39        1260.44      1217.92      436242.95    6429775.37   -11.93       3.95         0.17         -11.93
1261.00      0.48         28.57        1260.64      1218.12      436242.95    6429775.37   -11.93       3.95         0.17         -11.93
1261.20      0.48         28.74        1260.84      1218.32      436242.95    6429775.37   -11.93       3.95         0.17         -11.93
1261.40      0.48         28.91        1261.04      1218.52      436242.95    6429775.37   -11.93       3.95         0.17         -11.93
1261.60      0.48         29.09        1261.24      1218.72      436242.95    6429775.37   -11.93       3.95         0.17         -11.93
1261.80      0.48         29.26        1261.44      1218.92      436242.95    6429775.37   -11.93       3.95         0.17         -11.93
1262.00      0.48         29.44        1261.64      1219.12      436242.95    6429775.38   -11.93       3.95         0.17         -11.93
1262.20      0.48         29.61        1261.84      1219.32      436242.95    6429775.38   -11.92       3.95         0.17         -11.92
1262.40      0.48         29.78        1262.04      1219.52      436242.95    6429775.38   -11.92       3.95         0.17         -11.92
1262.60      0.48         29.96        1262.24      1219.72      436242.95    6429775.38   -11.92       3.95         0.17         -11.92
1262.80      0.48         30.13        1262.44      1219.92      436242.95    6429775.38   -11.92       3.95         0.17         -11.92
